Date,Close
,MRF.NS
2019-07-24,53571.93359375
2019-07-25,53655.515625
2019-07-26,53879.21484375
2019-07-29,53330.6796875
2019-07-30,53323.93359375
2019-07-31,53096.13671875
2019-08-01,52958.015625
2019-08-02,53468.14453125
2019-08-05,52955.3359375
2019-08-06,53469.734375
2019-08-07,53596.1328125
2019-08-08,54291.9609375
2019-08-09,56609.4609375
2019-08-13,56313.98046875
2019-08-14,56866.08203125
2019-08-16,56400.18359375
2019-08-19,57160.671875
2019-08-20,57120.07421875
2019-08-21,57306.76953125
2019-08-22,57143.4453125
2019-08-23,57428.359375
2019-08-26,58344.38671875
2019-08-27,58432.81640625
2019-08-28,57492.87109375
2019-08-29,57116.84765625
2019-08-30,58153.46875
2019-09-03,57370.84765625
2019-09-04,57261.3125
2019-09-05,57292.328125
2019-09-06,58316.48828125
2019-09-09,58430.44140625
2019-09-11,59654.1015625
2019-09-12,60206.90234375
2019-09-13,59671.96484375
2019-09-16,59018.42578125
2019-09-17,57421.30859375
2019-09-18,57929.65234375
2019-09-19,57636.44140625
2019-09-20,64161.21875
2019-09-23,65687.109375
2019-09-24,65388.63671875
2019-09-25,64018.8828125
2019-09-26,62391.20703125
2019-09-27,62207.5390625
2019-09-30,62819.93359375
2019-10-01,61402.43359375
2019-10-03,61013.0
2019-10-04,60484.2734375
2019-10-07,60709.33203125
2019-10-09,60730.17578125
2019-10-10,60718.1640625
2019-10-11,61262.76953125
2019-10-14,61534.68359375
2019-10-15,62557.859375
2019-10-16,62428.21875
2019-10-17,64418.28125
2019-10-18,63542.7109375
2019-10-22,63732.828125
2019-10-23,63842.01953125
2019-10-24,63007.1796875
2019-10-25,62814.02734375
2019-10-27,62852.48828125
2019-10-29,64685.5234375
2019-10-30,64409.75390625
2019-10-31,65184.37890625
2019-11-01,64481.70703125
2019-11-04,63960.17578125
2019-11-05,63379.92578125
2019-11-06,63163.55859375
2019-11-07,63049.26953125
2019-11-08,63974.171875
2019-11-11,62615.11328125
2019-11-13,62490.0078125
2019-11-14,63147.4296875
2019-11-15,63473.97265625
2019-11-18,63913.7265625
2019-11-19,63065.89453125
2019-11-20,62588.56640625
2019-11-21,62083.38671875
2019-11-22,62187.4609375
2019-11-25,63387.30859375
2019-11-26,62625.1953125
2019-11-27,62537.5
2019-11-28,63508.859375
2019-11-29,62927.6484375
2019-12-02,62258.6328125
2019-12-03,61602.171875
2019-12-04,61632.36328125
2019-12-05,61302.96484375
2019-12-06,61077.58984375
2019-12-09,62027.70703125
2019-12-10,61610.51953125
2019-12-11,61590.7578125
2019-12-12,62227.91796875
2019-12-13,63453.01953125
2019-12-16,63778.4921875
2019-12-17,64224.66796875
2019-12-18,63652.08203125
2019-12-19,63605.58984375
2019-12-20,63293.05859375
2019-12-23,63209.3828125
2019-12-24,63140.7578125
2019-12-26,62674.23046875
2019-12-27,65153.44140625
2019-12-30,65761.8359375
2019-12-31,65839.171875
2020-01-01,66215.109375
2020-01-02,66804.21875
2020-01-03,66090.4609375
2020-01-06,65023.8984375
2020-01-07,64850.34375
2020-01-08,64391.22265625
2020-01-09,66422.2265625
2020-01-10,66993.90625
2020-01-13,66520.4921875
2020-01-14,66202.265625
2020-01-15,65781.015625
2020-01-16,66562.890625
2020-01-17,68799.6953125
2020-01-20,68003.4765625
2020-01-21,67427.1796875
2020-01-22,67348.75
2020-01-23,69361.25
2020-01-24,69886.03125
2020-01-27,69788.765625
2020-01-28,69347.40625
2020-01-29,69851.4921875
2020-01-30,69301.65625
2020-01-31,69158.8515625
2020-02-03,68948.34375
2020-02-04,71149.40625
2020-02-05,71854.796875
2020-02-06,71105.9453125
2020-02-07,70435.0390625
2020-02-10,72705.546875
2020-02-11,70853.1796875
2020-02-12,71145.2421875
2020-02-13,70995.5625
2020-02-14,71267.5859375
2020-02-17,70771.8671875
2020-02-18,69180.4765625
2020-02-19,69444.203125
2020-02-20,70268.3046875
2020-02-24,68367.609375
2020-02-25,68624.46875
2020-02-26,67638.3046875
2020-02-27,67062.046875
2020-02-28,65904.3828125
2020-03-02,65490.55078125
2020-03-03,67241.9765625
2020-03-04,66559.6796875
2020-03-05,66829.46875
2020-03-06,65859.671875
2020-03-09,63788.71875
2020-03-11,63121.66796875
2020-03-12,60109.4140625
2020-03-13,65443.94921875
2020-03-16,60843.7734375
2020-03-17,61683.18359375
2020-03-18,59479.984375
2020-03-19,57378.1640625
2020-03-20,58554.640625
2020-03-23,51587.6171875
2020-03-24,52210.45703125
2020-03-25,56162.6953125
2020-03-26,54936.2890625
2020-03-27,55956.21484375
2020-03-30,53975.35546875
2020-03-31,57736.21875
2020-04-01,54703.1171875
2020-04-03,54656.85546875
2020-04-07,57276.23046875
2020-04-08,56751.8203125
2020-04-09,59576.0234375
2020-04-13,56976.6015625
2020-04-15,56995.01171875
2020-04-16,59996.8984375
2020-04-17,61184.48828125
2020-04-20,60932.06640625
2020-04-21,58431.35546875
2020-04-22,57793.2890625
2020-04-23,58280.0859375
2020-04-24,58372.453125
2020-04-27,58770.63671875
2020-04-28,58640.75
2020-04-29,58767.80859375
2020-04-30,60065.13671875
2020-05-04,57560.37890625
2020-05-05,57324.81640625
2020-05-06,57933.00390625
2020-05-07,58397.90625
2020-05-08,58441.4296875
2020-05-11,58358.35546875
2020-05-12,57207.78515625
2020-05-13,59206.0078125
2020-05-14,57704.60546875
2020-05-15,57707.53515625
2020-05-18,55941.12890625
2020-05-19,56409.8046875
2020-05-20,56877.0390625
2020-05-21,57028.51953125
2020-05-22,57011.2421875
2020-05-26,57301.09375
2020-05-27,57651.19921875
2020-05-28,58035.75
2020-05-29,58677.87890625
2020-06-01,60993.65234375
2020-06-02,62230.83203125
2020-06-03,61289.66015625
2020-06-04,61194.8671875
2020-06-05,63058.4921875
2020-06-08,63771.3984375
2020-06-09,63523.0
2020-06-10,63326.65625
2020-06-11,62421.95703125
2020-06-12,63259.8515625
2020-06-15,62529.80859375
2020-06-16,62198.96484375
2020-06-17,62504.64453125
2020-06-18,62535.86328125
2020-06-19,62485.8359375
2020-06-22,64285.9375
2020-06-23,64057.52734375
2020-06-24,63655.953125
2020-06-25,64332.48828125
2020-06-26,65968.40625
2020-06-29,64716.88671875
2020-06-30,66779.1796875
2020-07-01,65352.0703125
2020-07-02,65606.2421875
2020-07-03,65653.296875
2020-07-06,66837.796875
2020-07-07,66366.546875
2020-07-08,64806.5234375
2020-07-09,64854.81640625
2020-07-10,64389.66796875
2020-07-13,64197.29296875
2020-07-14,63921.88671875
2020-07-15,63206.5390625
2020-07-16,63070.15234375
2020-07-17,64879.33984375
2020-07-20,64563.9140625
2020-07-21,65137.96484375
2020-07-22,63933.5546875
2020-07-23,62890.8828125
2020-07-24,62512.8359375
2020-07-27,61475.62890625
2020-07-28,61746.9140625
2020-07-29,61359.98828125
2020-07-30,60593.71875
2020-07-31,60599.078125
2020-08-03,60525.7265625
2020-08-04,60819.00390625
2020-08-05,61066.11328125
2020-08-06,60894.13671875
2020-08-07,62241.15234375
2020-08-10,61407.5390625
2020-08-11,61007.953125
2020-08-12,61180.96484375
2020-08-13,63505.47265625
2020-08-14,60981.4375
2020-08-17,59705.20703125
2020-08-18,59762.23828125
2020-08-19,59397.25
2020-08-20,59069.1796875
2020-08-21,59188.14453125
2020-08-24,59159.76171875
2020-08-25,58849.90625
2020-08-26,58899.8828125
2020-08-27,58879.8359375
2020-08-28,59141.19921875
2020-08-31,57560.5234375
2020-09-01,57915.73828125
2020-09-02,58155.40234375
2020-09-03,58061.44921875
2020-09-04,57995.2421875
2020-09-07,57944.42578125
2020-09-08,57784.05859375
2020-09-09,58330.90625
2020-09-10,58698.6796875
2020-09-11,58790.64453125
2020-09-14,58181.3359375
2020-09-15,58070.58203125
2020-09-16,59229.33984375
2020-09-17,59186.49609375
2020-09-18,58609.59765625
2020-09-21,57822.8203125
2020-09-22,57375.73046875
2020-09-23,56880.5546875
2020-09-24,55297.125
2020-09-25,57129.0625
2020-09-28,58963.4921875
2020-09-29,59118.3828125
2020-09-30,59227.59765625
2020-10-01,60227.8828125
2020-10-05,60175.484375
2020-10-06,59921.31640625
2020-10-07,60250.99609375
2020-10-08,59827.265625
2020-10-09,58444.84375
2020-10-12,58248.19921875
2020-10-13,58251.02734375
2020-10-14,58562.81640625
2020-10-15,58116.515625
2020-10-16,57677.51953125
2020-10-19,59662.71875
2020-10-20,59580.69921875
2020-10-21,60689.33984375
2020-10-22,61890.2578125
2020-10-23,63251.09375
2020-10-26,62914.40625
2020-10-27,67808.078125
2020-10-28,66457.875
2020-10-29,66909.046875
2020-10-30,64925.49609375
2020-11-02,65842.9609375
2020-11-03,67284.765625
2020-11-04,68053.890625
2020-11-05,68171.859375
2020-11-06,68120.5
2020-11-09,69437.0390625
2020-11-10,68965.75
2020-11-11,68192.390625
2020-11-12,68985.5234375
2020-11-13,71410.7109375
2020-11-14,71509.9453125
2020-11-17,73666.84375
2020-11-18,74609.9453125
2020-11-19,76390.0
2020-11-20,78615.203125
2020-11-23,79654.296875
2020-11-24,79381.53125
2020-11-25,75873.390625
2020-11-26,75384.5078125
2020-11-27,77292.0859375
2020-12-01,79107.2421875
2020-12-02,79322.953125
2020-12-03,78441.453125
2020-12-04,78246.078125
2020-12-07,79070.8125
2020-12-08,78707.0625
2020-12-09,77921.1015625
2020-12-10,77169.34375
2020-12-11,77430.9921875
2020-12-14,77102.1953125
2020-12-15,76842.3828125
2020-12-16,78167.25
2020-12-17,76847.1484375
2020-12-18,77125.9609375
2020-12-21,74845.2734375
2020-12-22,75659.2265625
2020-12-23,75419.09375
2020-12-24,75456.390625
2020-12-28,74933.7734375
2020-12-29,75242.828125
2020-12-30,76483.203125
2020-12-31,75315.3203125
2021-01-01,75584.9609375
2021-01-04,77951.8203125
2021-01-05,78598.890625
2021-01-06,78299.859375
2021-01-07,76888.3828125
2021-01-08,80139.09375
2021-01-11,82033.9375
2021-01-12,85254.3515625
2021-01-13,85150.3359375
2021-01-14,88239.84375
2021-01-15,87048.8203125
2021-01-18,85169.78125
2021-01-19,86696.65625
2021-01-20,92546.8046875
2021-01-21,91186.078125
2021-01-22,91775.7109375
2021-01-25,89123.4375
2021-01-27,88068.9296875
2021-01-28,86985.1484375
2021-01-29,83586.2265625
2021-02-01,87627.375
2021-02-02,90224.6640625
2021-02-03,89446.734375
2021-02-04,91652.4296875
2021-02-05,90172.0625
2021-02-08,90348.765625
2021-02-09,93060.2421875
2021-02-10,96416.796875
2021-02-11,89567.2265625
2021-02-12,90753.7109375
2021-02-15,90123.2265625
2021-02-16,89060.796875
2021-02-17,88675.171875
2021-02-18,88373.75
2021-02-19,87616.8359375
2021-02-22,86424.8828125
2021-02-23,87058.4375
2021-02-24,87477.203125
2021-02-25,87122.3828125
2021-02-26,84015.578125
2021-03-01,88517.03125
2021-03-02,89168.234375
2021-03-03,88588.2578125
2021-03-04,89260.84375
2021-03-05,88155.421875
2021-03-08,87064.453125
2021-03-09,88559.03125
2021-03-10,88177.625
2021-03-12,88268.3515625
2021-03-15,87172.84375
2021-03-16,86323.1796875
2021-03-17,85120.078125
2021-03-18,82731.0625
2021-03-19,84056.9921875
2021-03-22,83244.65625
2021-03-23,84131.8671875
2021-03-24,81871.4609375
2021-03-25,81284.3359375
2021-03-26,81541.0859375
2021-03-30,82710.21875
2021-03-31,81789.671875
2021-04-01,82658.328125
2021-04-05,81055.3203125
2021-04-06,81775.8359375
2021-04-07,83194.75
2021-04-08,82509.1875
2021-04-09,81420.484375
2021-04-12,78775.375
2021-04-13,82199.4375
2021-04-15,80518.0234375
2021-04-16,80901.3125
2021-04-19,78778.8984375
2021-04-20,78886.6796875
2021-04-22,77860.7890625
2021-04-23,77767.4609375
2021-04-26,77243.875
2021-04-27,77564.8828125
2021-04-28,77614.984375
2021-04-29,77213.3984375
2021-04-30,80259.546875
2021-05-03,79451.1796875
2021-05-04,78165.546875
2021-05-05,77830.671875
2021-05-06,77442.484375
2021-05-07,77003.9140625
2021-05-10,77922.46875
2021-05-11,78172.140625
2021-05-12,76826.015625
2021-05-14,75700.9296875
2021-05-17,77765.1171875
2021-05-18,78817.2890625
2021-05-19,79228.125
2021-05-20,80767.1875
2021-05-21,81708.8671875
2021-05-24,81987.921875
2021-05-25,81712.296875
2021-05-26,81103.640625
2021-05-27,82321.3046875
2021-05-28,82905.9140625
2021-05-31,83163.71875
2021-06-01,82608.9609375
2021-06-02,83950.4453125
2021-06-03,83988.5859375
2021-06-04,84433.7421875
2021-06-07,81929.890625
2021-06-08,80884.609375
2021-06-09,79769.9765625
2021-06-10,81702.859375
2021-06-11,81702.2109375
2021-06-14,82005.8046875
2021-06-15,82389.4765625
2021-06-16,82082.828125
2021-06-17,82204.2109375
2021-06-18,82172.109375
2021-06-21,81310.0234375
2021-06-22,81280.3984375
2021-06-23,81502.40625
2021-06-24,80512.546875
2021-06-25,80054.3984375
2021-06-28,80094.6015625
2021-06-29,79764.1015625
2021-06-30,79622.1640625
2021-07-01,80555.6015625
2021-07-02,80678.90625
2021-07-05,80368.71875
2021-07-06,79989.75
2021-07-07,80307.609375
2021-07-08,79958.6796875
2021-07-09,79537.8515625
2021-07-12,79729.140625
2021-07-13,82641.1171875
2021-07-14,82333.140625
2021-07-15,80980.078125
2021-07-16,81978.96875
2021-07-19,81766.6328125
2021-07-20,81173.796875
2021-07-22,81106.125
2021-07-23,80711.265625
2021-07-26,80455.640625
2021-07-27,79637.921875
2021-07-28,79466.3046875
2021-07-29,79270.1875
2021-07-30,79451.09375
2021-08-02,79961.5546875
2021-08-03,80555.703125
2021-08-04,80042.9296875
2021-08-05,79257.203125
2021-08-06,78756.1640625
2021-08-09,79642.6328125
2021-08-10,78426.265625
2021-08-11,77207.546875
2021-08-12,77837.2734375
2021-08-13,78470.8359375
2021-08-16,78257.8671875
2021-08-17,78335.2734375
2021-08-18,78942.7109375
2021-08-20,77679.0
2021-08-23,75774.6953125
2021-08-24,76764.671875
2021-08-25,76623.0
2021-08-26,76174.3046875
2021-08-27,76561.21875
2021-08-30,77786.984375
2021-08-31,79336.3046875
2021-09-01,79547.109375
2021-09-02,80850.921875
2021-09-03,81977.859375
2021-09-06,80989.921875
2021-09-07,80671.40625
2021-09-08,79831.015625
2021-09-09,79460.796875
2021-09-13,79834.5859375
2021-09-14,80013.9296875
2021-09-15,79801.3125
2021-09-16,79564.078125
2021-09-17,78992.5546875
2021-09-20,78473.4375
2021-09-21,77974.265625
2021-09-22,79586.0703125
2021-09-23,79811.8125
2021-09-24,79051.53125
2021-09-27,81475.984375
2021-09-28,80078.359375
2021-09-29,78653.7578125
2021-09-30,78970.96875
2021-10-01,78591.75
2021-10-04,79380.328125
2021-10-05,79002.4609375
2021-10-06,78228.7265625
2021-10-07,80858.2890625
2021-10-08,85422.8125
2021-10-11,84499.984375
2021-10-12,85181.09375
2021-10-13,85667.640625
2021-10-14,84732.3671875
2021-10-18,83884.3515625
2021-10-19,82590.078125
2021-10-20,82095.9609375
2021-10-21,80678.1328125
2021-10-22,80388.5546875
2021-10-25,79024.6015625
2021-10-26,79685.515625
2021-10-27,78968.234375
2021-10-28,77213.7734375
2021-10-29,76914.1015625
2021-11-01,78339.6953125
2021-11-02,78184.6640625
2021-11-03,77571.4921875
2021-11-04,78012.8203125
2021-11-08,79534.7734375
2021-11-09,78108.5390625
2021-11-10,77769.078125
2021-11-11,76817.3515625
2021-11-12,77776.3828125
2021-11-15,78085.453125
2021-11-16,78044.953125
2021-11-17,78972.6015625
2021-11-18,77072.859375
2021-11-22,75274.859375
2021-11-23,76114.515625
2021-11-24,76082.6875
2021-11-25,75280.625
2021-11-26,74809.96875
2021-11-29,73444.8046875
2021-11-30,74253.2421875
2021-12-01,73335.7109375
2021-12-02,73507.9375
2021-12-03,73508.53125
2021-12-06,72759.0859375
2021-12-07,73236.5234375
2021-12-08,74277.6171875
2021-12-09,74290.8046875
2021-12-10,73845.515625
2021-12-13,73418.6875
2021-12-14,73736.921875
2021-12-15,73611.203125
2021-12-16,72935.5859375
2021-12-17,72190.984375
2021-12-20,69596.6328125
2021-12-21,70057.4375
2021-12-22,70192.5546875
2021-12-23,70670.265625
2021-12-24,69736.125
2021-12-27,70169.421875
2021-12-28,71255.390625
2021-12-29,72191.96875
2021-12-30,71754.6875
2021-12-31,72966.984375
2022-01-03,72996.5390625
2022-01-04,73563.15625
2022-01-05,73671.4140625
2022-01-06,73780.1484375
2022-01-07,73813.9765625
2022-01-10,73910.59375
2022-01-11,73915.46875
2022-01-12,75002.3828125
2022-01-13,75592.6875
2022-01-14,75749.4765625
2022-01-17,76433.5625
2022-01-18,75910.8671875
2022-01-19,76142.6875
2022-01-20,73355.2578125
2022-01-21,72329.328125
2022-01-24,70717.7734375
2022-01-25,70212.9453125
2022-01-27,70354.90625
2022-01-28,70966.8671875
2022-01-31,71783.1015625
2022-02-01,71153.6640625
2022-02-02,71100.921875
2022-02-03,70628.0234375
2022-02-04,69652.234375
2022-02-07,68450.7578125
2022-02-08,69075.125
2022-02-09,70070.3125
2022-02-10,69416.2421875
2022-02-11,67888.265625
2022-02-14,65595.4765625
2022-02-15,66342.8125
2022-02-16,65805.9921875
2022-02-17,65286.765625
2022-02-18,65309.85546875
2022-02-21,64410.0859375
2022-02-22,65439.84375
2022-02-23,65473.6796875
2022-02-24,63624.98828125
2022-02-25,65322.5390625
2022-02-28,65411.3359375
2022-03-02,65891.8203125
2022-03-03,65704.359375
2022-03-04,65580.828125
2022-03-07,65821.4296875
2022-03-08,66061.953125
2022-03-09,65756.4921875
2022-03-10,66546.5703125
2022-03-11,67557.875
2022-03-14,68029.546875
2022-03-15,67743.6328125
2022-03-16,68027.6484375
2022-03-17,68612.0625
2022-03-21,66541.0546875
2022-03-22,66760.1875
2022-03-23,66509.546875
2022-03-24,66384.2265625
2022-03-25,66167.6796875
2022-03-28,65379.1875
2022-03-29,64969.66796875
2022-03-30,65031.19140625
2022-03-31,64696.09375
2022-04-01,66151.8515625
2022-04-04,66793.3203125
2022-04-05,67416.3359375
2022-04-06,67291.7578125
2022-04-07,66772.78125
2022-04-08,67443.0078125
2022-04-11,67425.890625
2022-04-12,67246.8359375
2022-04-13,67109.125
2022-04-18,66609.3046875
2022-04-19,66028.671875
2022-04-20,67331.1171875
2022-04-21,69365.265625
2022-04-22,68797.1796875
2022-04-25,68769.3671875
2022-04-26,70973.875
2022-04-27,71856.859375
2022-04-28,71968.046875
2022-04-29,72364.3515625
2022-05-02,72233.5078125
2022-05-04,71517.9609375
2022-05-05,70825.25
2022-05-06,69563.0703125
2022-05-09,68234.1640625
2022-05-10,68465.0546875
2022-05-11,67769.203125
2022-05-12,67283.0
2022-05-13,71689.6484375
2022-05-16,72164.7421875
2022-05-17,73635.6953125
2022-05-18,74313.171875
2022-05-19,73066.5546875
2022-05-20,73733.3984375
2022-05-23,73018.265625
2022-05-24,74022.484375
2022-05-25,74449.09375
2022-05-26,74684.6171875
2022-05-27,74280.546875
2022-05-30,75010.0703125
2022-05-31,77260.1328125
2022-06-01,75948.7890625
2022-06-02,75492.390625
2022-06-03,76076.984375
2022-06-06,74337.703125
2022-06-07,71299.71875
2022-06-08,70299.3046875
2022-06-09,70072.640625
2022-06-10,69601.5234375
2022-06-13,68214.796875
2022-06-14,67860.3046875
2022-06-15,68098.546875
2022-06-16,66839.78125
2022-06-17,67782.984375
2022-06-20,66317.3671875
2022-06-21,67750.1484375
2022-06-22,67699.4609375
2022-06-23,68660.234375
2022-06-24,70199.265625
2022-06-27,70864.6640625
2022-06-28,71906.3203125
2022-06-29,71165.140625
2022-06-30,70445.9140625
2022-07-01,71832.328125
2022-07-04,71416.578125
2022-07-05,70864.0625
2022-07-06,72863.03125
2022-07-07,74960.15625
2022-07-08,75663.671875
2022-07-11,75992.921875
2022-07-12,76280.265625
2022-07-13,76886.3046875
2022-07-14,77026.765625
2022-07-15,79159.2109375
2022-07-18,80337.671875
2022-07-19,79540.984375
2022-07-20,79384.578125
2022-07-21,79776.40625
2022-07-22,79002.5
2022-07-25,80428.7578125
2022-07-26,79748.34375
2022-07-27,80604.328125
2022-07-28,82778.828125
2022-07-29,83547.984375
2022-08-01,86670.109375
2022-08-02,87888.9609375
2022-08-03,88452.9375
2022-08-04,88425.8671875
2022-08-05,88608.9453125
2022-08-08,87434.7890625
2022-08-10,83197.59375
2022-08-11,82234.8046875
2022-08-12,82862.921875
2022-08-16,86691.1328125
2022-08-17,86573.6640625
2022-08-18,87309.234375
2022-08-19,86546.0546875
2022-08-22,84554.859375
2022-08-23,85618.609375
2022-08-24,84989.6796875
2022-08-25,85169.6171875
2022-08-26,84997.3984375
2022-08-29,84146.5625
2022-08-30,85089.8203125
2022-09-01,84868.34375
2022-09-02,84085.0234375
2022-09-05,83982.5
2022-09-06,84982.90625
2022-09-07,84858.921875
2022-09-08,85121.1640625
2022-09-09,83936.640625
2022-09-12,85531.734375
2022-09-13,85275.515625
2022-09-14,85794.296875
2022-09-15,92569.140625
2022-09-16,85835.3046875
2022-09-19,86074.4921875
2022-09-20,85384.9140625
2022-09-21,84010.015625
2022-09-22,84239.1171875
2022-09-23,82332.9296875
2022-09-26,78901.171875
2022-09-27,79573.7578125
2022-09-28,80157.515625
2022-09-29,79365.359375
2022-09-30,81391.3828125
2022-10-03,80364.3984375
2022-10-04,82558.5078125
2022-10-06,82174.4375
2022-10-07,82502.8828125
2022-10-10,82036.8515625
2022-10-11,80819.71875
2022-10-12,82215.859375
2022-10-13,81847.703125
2022-10-14,81087.9609375
2022-10-17,82002.8046875
2022-10-18,82820.3515625
2022-10-19,82881.4609375
2022-10-20,83900.5078125
2022-10-21,85946.890625
2022-10-24,86013.4296875
2022-10-25,87061.34375
2022-10-27,87081.28125
2022-10-28,89080.265625
2022-10-31,90474.4609375
2022-11-01,90537.453125
2022-11-02,90328.7265625
2022-11-03,90365.9609375
2022-11-04,90954.0546875
2022-11-07,94594.25
2022-11-09,86736.9921875
2022-11-10,87186.734375
2022-11-11,85878.703125
2022-11-14,85902.078125
2022-11-15,87291.9921875
2022-11-16,87403.390625
2022-11-17,87610.1796875
2022-11-18,87811.78125
2022-11-21,88813.0859375
2022-11-22,88672.53125
2022-11-23,88689.4140625
2022-11-24,89119.546875
2022-11-25,89617.8984375
2022-11-28,91241.90625
2022-11-29,92269.96875
2022-11-30,93259.203125
2022-12-01,94024.7109375
2022-12-02,94252.6796875
2022-12-05,94371.796875
2022-12-06,94215.4921875
2022-12-07,92589.1953125
2022-12-08,90801.90625
2022-12-09,91218.890625
2022-12-12,91102.203125
2022-12-13,90679.859375
2022-12-14,90874.734375
2022-12-15,90583.0703125
2022-12-16,88828.5859375
2022-12-19,89630.2109375
2022-12-20,88721.1640625
2022-12-21,87911.7109375
2022-12-22,87911.5078125
2022-12-23,85796.53125
2022-12-26,87317.2578125
2022-12-27,87809.2421875
2022-12-28,87642.875
2022-12-29,87288.703125
2022-12-30,88253.1171875
2023-01-02,87770.421875
2023-01-03,88592.7421875
2023-01-04,87731.5859375
2023-01-05,90984.7109375
2023-01-06,92844.4765625
2023-01-09,93149.6015625
2023-01-10,93863.6640625
2023-01-11,90851.359375
2023-01-12,89232.78125
2023-01-13,89426.8671875
2023-01-16,88943.8125
2023-01-17,89241.2578125
2023-01-18,89909.2265625
2023-01-19,90195.453125
2023-01-20,89271.3984375
2023-01-23,89992.4609375
2023-01-24,90126.1640625
2023-01-25,89286.109375
2023-01-27,87979.6484375
2023-01-30,88979.234375
2023-01-31,90579.625
2023-02-01,91668.1953125
2023-02-02,92521.3671875
2023-02-03,92557.25
2023-02-06,92382.3046875
2023-02-07,91447.3046875
2023-02-08,91981.390625
2023-02-09,88529.828125
2023-02-10,88786.859375
2023-02-13,88520.7109375
2023-02-14,87769.21875
2023-02-15,88572.1015625
2023-02-16,88931.296875
2023-02-17,88456.7109375
2023-02-20,88896.703125
2023-02-21,89673.3515625
2023-02-22,87381.703125
2023-02-23,86457.1875
2023-02-24,86526.8203125
2023-02-27,84874.4453125
2023-02-28,84987.578125
2023-03-01,85797.0234375
2023-03-02,86528.8203125
2023-03-03,86090.6484375
2023-03-06,86441.7265625
2023-03-08,86479.0625
2023-03-09,85326.8046875
2023-03-10,84842.6484375
2023-03-13,82814.15625
2023-03-14,82232.0
2023-03-15,81848.015625
2023-03-16,82878.3671875
2023-03-17,82640.21875
2023-03-20,83296.28125
2023-03-21,83481.7421875
2023-03-22,84133.53125
2023-03-23,83899.0703125
2023-03-24,83613.8203125
2023-03-27,83445.6171875
2023-03-28,82105.4609375
2023-03-29,81753.2265625
2023-03-31,83782.0078125
2023-04-03,84134.53125
2023-04-05,83685.0078125
2023-04-06,83740.484375
2023-04-10,84132.1328125
2023-04-11,84350.0
2023-04-12,85186.609375
2023-04-13,85247.1171875
2023-04-17,85106.953125
2023-04-18,86547.390625
2023-04-19,85566.3984375
2023-04-20,86229.6953125
2023-04-21,86244.3984375
2023-04-24,86621.9609375
2023-04-25,86288.3125
2023-04-26,86955.953125
2023-04-27,87179.9375
2023-04-28,88725.9453125
2023-05-02,88317.34375
2023-05-03,93264.578125
2023-05-04,94810.6875
2023-05-05,98302.8828125
2023-05-08,97422.2734375
2023-05-09,97192.109375
2023-05-10,96922.5625
2023-05-11,97053.78125
2023-05-12,96384.0546875
2023-05-15,96595.1328125
2023-05-16,96247.1875
2023-05-17,97346.9609375
2023-05-18,96754.4375
2023-05-19,95932.984375
2023-05-22,95608.8125
2023-05-23,95186.3515625
2023-05-24,95338.5078125
2023-05-25,96422.1328125
2023-05-26,97572.9375
2023-05-29,97473.671875
2023-05-30,96790.0234375
2023-05-31,96904.96875
2023-06-01,97259.4375
2023-06-02,96064.421875
2023-06-05,96492.0234375
2023-06-06,96331.328125
2023-06-07,97245.28125
2023-06-08,96771.03125
2023-06-09,98080.5
2023-06-12,98656.2578125
2023-06-13,99677.3359375
2023-06-14,99798.2421875
2023-06-15,99765.203125
2023-06-16,99577.296875
2023-06-19,99443.421875
2023-06-20,99034.7109375
2023-06-21,100105.328125
2023-06-22,99553.328125
2023-06-23,99178.109375
2023-06-26,99639.2578125
2023-06-27,99276.9921875
2023-06-28,100070.4296875
2023-06-30,100940.984375
2023-07-03,99584.234375
2023-07-04,98836.0390625
2023-07-05,99875.0546875
2023-07-06,100986.8359375
2023-07-07,100908.234375
2023-07-10,100285.4140625
2023-07-11,101608.5703125
2023-07-12,101908.8203125
2023-07-13,100944.4296875
2023-07-14,101818.90625
2023-07-17,101666.328125
2023-07-18,101922.828125
2023-07-19,102394.03125
2023-07-20,101742.078125
2023-07-21,101934.828125
2023-07-24,102568.1171875
2023-07-25,102370.71875
2023-07-26,102050.5546875
2023-07-27,102248.25
2023-07-28,102379.0546875
2023-07-31,102800.515625
2023-08-01,103129.515625
2023-08-02,102434.0234375
2023-08-03,106811.5390625
2023-08-04,111128.1484375
2023-08-07,108052.5625
2023-08-08,107472.046875
2023-08-09,106255.9296875
2023-08-10,106194.7265625
2023-08-11,105828.9296875
2023-08-14,106105.609375
2023-08-16,106302.6640625
2023-08-17,106311.8515625
2023-08-18,107597.3515625
2023-08-21,107635.3984375
2023-08-22,108247.8125
2023-08-23,108511.15625
2023-08-24,108430.8828125
2023-08-25,108377.8125
2023-08-28,108124.1953125
2023-08-29,108647.9140625
2023-08-30,109428.1796875
2023-08-31,108521.84375
2023-09-01,107820.8046875
2023-09-04,108031.7421875
2023-09-05,108355.84375
2023-09-06,109230.2734375
2023-09-07,109039.96875
2023-09-08,108693.734375
2023-09-11,109274.9140625
2023-09-12,107752.9765625
2023-09-13,108893.6875
2023-09-14,110833.3515625
2023-09-15,109068.6171875
2023-09-18,108839.0703125
2023-09-20,109438.109375
2023-09-21,108677.015625
2023-09-22,108490.6953125
2023-09-25,109194.78125
